district_id,pcode,educgengap2018,educgengap2015,educgengap2011,educgengap2008,educgengap2000,educgengap1990,educgengap1985
Hazro,TUR021010,.410932630064733,.434871671285697,.400498398006408,.132497273718648,.300373134328358,.309347055846128,.324971815107103
Kayapinar,TUR021011,.258160924735314,.277104874446086,.269315727070441,.281545361192028,.,.,.
Kocakoy,TUR021012,.387532212541416,.399754901960784,.391256020748425,.173267965423816,.325868725868726,.328563927540037,.
Kulp,TUR021013,.35757909215956,.382503702016175,.386192717632419,.0574242088957734,.242951318458418,.231866825208086,.231315204378314
Lice,TUR021014,.459784010315925,.473858921161826,.6000796812749,.263528728117963,.586039112940956,.231866825208086,.277846088615646
Silvan,TUR021015,.363649093327732,.405542999881052,.402253693422415,.121264922649462,.293907317591249,.385348740411868,.399497847919656
Sur,TUR021016,.340781429963675,.368154447407706,.411810411810412,.16421115866937,.,.,.
YenisehirD,TUR021017,.271928709074724,.291505603061185,.300345617489852,.233982777179763,.,.,.
Enez,TUR022001,.194739787353106,.207489491784486,.2521722704949,.129556185080264,.23373622467117,.2265,.151987281399046
Havsa,TUR022002,.143206204185701,.134452061802926,.132728851162342,.165401000185219,.0885559717020391,.089595167901057,.109332922982227
Ipsala,TUR022003,.243164808309149,.245662168174403,.209663982227159,.164404834244818,.217605455923213,.1762155287044,.182809149392423
Kesan,TUR022004,.174449274654423,.17586850199163,.195243148114599,.215371780726069,.295966667611462,.289020187099951,.350922740068814
Lalapasa,TUR022005,.229560756652773,.273831775700935,.220413793103448,.155114661169802,.251135626216742,.19962441314554,.139480332010105
Meric,TUR022006,.323206018518519,.324458997722096,.314462171899125,.161531852215539,.2239571958943,.164255386066992,.206860455753281
Merkez22,TUR022007,.0641781562433821,.0508046775500753,.103502164834883,.284532075933198,.173132216351292,.220028086478614,.351175251572914
Suloglu,TUR022008,.5278154681139759,.551000327976386,.47187141216992,.183473770046208,.980300418616104,.5078337163150199,.
Uzunkopru,TUR022009,.106021027884804,.119868689444161,.118343550907561,.136769938384101,.157838953504588,.177048288145656,.241286395050024
Agin,TUR023001,.293909348441926,.300506879073135,.295793758480326,.255752794214333,.153142857142857,.146705346042271,.158799853640688
Alacakaya,TUR023002,.306265984654731,.286214581343521,.216223475691646,.218580581567275,.201486540779429,.179699375105557,.
Aricak,TUR023003,.466959278224823,.54142502071251,.495300261096606,.293779787364047,.335098798125891,.246255309635591,.
Baskil,TUR023004,.31944854751354,.370832081706218,.317294840951617,.182662204469394,.1874624173181,.130330180852829,.285725081236303
Merkez23,TUR023005,.193196396599608,.223079585098721,.242418670297886,.243268841193587,.145735427905872,.204078012874046,.228341364033244
Karakocan,TUR023006,.274644433545856,.285144282151763,.219179013184722,.125961088453567,.34274730149342,.130141301413014,.148220244716352
Keban,TUR023007,.275967174677608,.293822051433639,.266512166859791,.203684749232344,.193256059009484,.15861305791221,.186283741368487
Kovancilar,TUR023008,.246413328533964,.266754270696452,.254570886202418,.128242074927954,.186513072741393,.177418529697652,.
Maden,TUR023009,.313874788494078,.383131295885265,.31593690107622,.194116228598987,.251471275105091,.17866269165247,.222802922670997
Palu,TUR023010,.394915399811045,.435763146643865,.403624382207578,.240890868596882,.245390070921986,.322080178726573,.252759234534935
Sivrice,TUR023011,.379699944434154,.450728155339806,.370232354230601,.151815799326095,.244874715261959,.24114595082337,.273410278745645
Cayirli,TUR024001,.334096109839817,.280071813285458,.278437688745722,.174463190184049,.20137299771167,.136385042855797,.128888061091451
Merkez24,TUR024002,.162216150733304,.191786305171586,.215615849524716,.244915843229686,.287762476050869,.287572734229486,.27594155285016
Ilic,TUR024003,.37438653891096,.387333514541995,.36605504587156,.240194489465154,.336926478717523,.290024514425797,.190345301494589
Kemah,TUR024004,.283361588762412,.241069065890447,.326080813789206,.198280802292264,.220331682102089,.146695402298851,.0941879163795084
Kemaliye,TUR024005,.311868214152003,.282103546677538,.282338806567881,.266616597822005,.253365643511039,.188443860801051,.241069793002381
Otlukbeli,TUR024006,.366353543979505,.335634167385677,.313253012048193,.22389181066867,.181137064786249,.135699373695198,.
Refahiye,TUR024007,.538010687812446,.533918128654971,.382352941176471,.194241982507289,.3998336337169,.135572139303483,.1765017902135
Tercan,TUR024008,.332232574596061,.320931891120884,.298856831790963,.207120811287478,.256745655608215,.23921965480407,.263612791702679
Uzumlu,TUR024009,.253615127919911,.297405537175692,.312011260556772,.26093446783102,.105355754674522,.203033920921413,.
Askale,TUR025001,.210771840542833,.239965986394558,.230395669134623,.201849489795918,.318302060904337,.32818454346832,.38483828753038
Ilica,TUR025002,.202608321472311,.177266931673292,.21607341490545,.240065070880781,.216937753071169,.248908296943231,.
Cat,TUR025003,.377151051625239,.388516635859519,.357421074210742,.180297214841059,.208530805687204,.175393685517027,.154104728467917
Hinis,TUR025004,.355043139650302,.369516562220233,.336542265594092,.150515070583747,.259220800797475,.250501806503412,.27
Horasan,TUR025005,.337225523120641,.361708573159649,.353399138050883,.191855983312928,.131204161691967,.188263202924477,.226973042562322
Ispir,TUR025006,.349776896380764,.312360663859301,.277484453830811,.116857174564421,.239555092109837,.114648989350141,.11552423660047
Karacoban,TUR025007,.423797025371828,.438275251033668,.426127893291487,.101912825337096,.319119669876204,.329316059053932,.
Karayazi,TUR025008,.428622720091914,.437800879090211,.39075187503874,.149082843783719,.239904060687193,.272458774304701,.287497854813798
Koprukoy,TUR025009,.370883661792753,.390355204736063,.392354124748491,.246594594594595,.21656649135988,.232470444353852,.
Narman,TUR025010,.256641152633949,.225377476104724,.202046035805627,.101195652173913,.135220821352208,.0931789125366624,.107914218117988
Oltu,TUR025011,.206357546302378,.247342545841084,.247854977098252,.161294440543818,.119605673473494,.174296162488435,.159988997891263
Olur,TUR025012,.27927660836051,.261009982384028,.223853683668212,.0908659549228944,.0516440314510365,.0018283764017552,.0125265178300838
Palandoken,TUR025013,.10397074800528,.152554901165979,.194591808513313,.271762265634532,.,.,.
Pasinler,TUR025014,.21729365524986,.242883101150818,.240709193009023,.188727317921949,.295329201034702,.202620003824823,.230018303843807
Pazaryolu,TUR025015,.338053097345133,.328358208955224,.320451584889275,.195268494179497,.103393213572854,.156704679512387,.
Senkaya,TUR025016,.288523141500055,.275150745794986,.240420736288505,.115569395017794,.074952225918324,.0473070902661024,.0367866687627731
Tekman,TUR025017,.372417556716302,.403393957841869,.371865071317515,.0953028830579851,.298583234946871,.251854834071433,.259513158659153
Tortum,TUR025018,.323822942350593,.343800222524416,.314484895429899,.222165256771768,.161956692706968,.115567371874646,.0733104700423643
Uzundere,TUR025019,.335714285714286,.364567716141929,.280028598665396,.194824636441403,.0570386337257503,.018865076969514,.
Merkez25,TUR025020,.0534650440450125,.113435905960086,.140805848055,.241537226759832,.182472763252708,.235628066349973,.306114583625305
Alpu,TUR026001,.238476953907816,.231323606960802,.111281526925699,.118381403357727,.107867568529726,.111440050750687,.
Beylikova,TUR026002,.224705882352941,.220400131190554,.206287425149701,.170005564830273,.156140350877193,.360024829298572,.
Cifteler,TUR026003,.137102100118875,.17433126894189,.157495484647803,.152051582649472,.112095989622743,.07330863716124,.064763335837716
Gunyuzu,TUR026004,.175063775510204,.196040246673158,.186797347938887,.120588981975121,.0538294797687861,.0087829360100376,.
Han,TUR026005,.435304990757856,.467221644120708,.420222634508349,.191011235955056,.237960339943343,.0870545782589084,.
Inonu,TUR026006,.197328476017001,.210635769459299,.195421552205472,.190323442929698,.228558394160584,.114601018675722,.
Mahmudiye,TUR026007,.243298442685729,.241752707126668,.203801236546828,.2022909012319,.154878781807253,.169371011850501,.178298703605044
Mihalgazi,TUR026008,.120348837209302,.107752956636005,.139547130068457,.11980198019802,.366145660126372,.207177814029364,.
Mihaliccik,TUR026009,.271502835538752,.276915952766844,.242789411299881,.154619181946403,.116975145425701,.118770764119601,.120618210325904
Merkez26,TUR026010,.022570871368891,.0318795990052047,.0549062952066707,.222577548518424,.0370169770803694,.0904300083256452,.113767203700298
Saricakaya,TUR026011,.190513219284603,.229432624113475,.202259475218659,.139845397048489,.141325536062378,.195905675045349,.147469946882863
Seyitgazi,TUR026012,.23819018404908,.238362642234373,.204470408940818,.190091234553644,.114837870482208,.0696378830083566,.127011675607447
Sivrihisar,TUR026013,.192386730599863,.188816473032965,.16291751874574,.150207402680281,.08923405860898,.0616032439176544,.0665314401622718
Tepebasi,TUR026014,.0789886934673367,.10023391954622,.0942486938066496,.2460610518573,.,.,.
Araban,TUR027001,.223669657121789,.248686625735806,.245537386094121,.124867592996448,.0798449612403101,.133767747404111,.170383847869468
Islahiye,TUR027002,.249337189684261,.263156271207354,.258961094615691,.196567237766548,.182746139624508,.178833645068535,.199199747288617
Karkamis,TUR027003,.400323493732309,.388544251447477,.314885844748858,.204915310528064,.126614620298084,.132631578947368,.
Nizip,TUR027004,.209530718151889,.242719427367449,.254740629331446,.152382092410821,.157353775287465,.206212011375676,.230931755757448
Nurdagi,TUR027005,.214189357981514,.266818398348595,.280553173241852,.167497877758913,.127327603846941,.147261764157394,.
Oguzeli,TUR027006,.283182503770739,.308031,.316153319644079,.175668657491561,.192834947907147,.15159758402877,.185132237312366
Merkez27,TUR027007,.144060455874802,.162521659361941,.195492598010609,.167861702890754,.131837677579671,.194422616195496,.231868647610108
Sehitkamil,TUR027008,.138219259791779,.181857841588201,.192502124439427,.191113296232757,.167151723933122,.247526512692082,.
Yavuzeli,TUR027009,.279635535307517,.317515504604398,.341841982234689,.185476981490271,.176340201953863,.272988255763375,.231233570246325
Alucra,TUR028001,.442830913036221,.442107593535532,.282604009484803,.232907419861018,.297055378952652,.349577974276527,.227765963247723
Bulancak,TUR028002,.214245268961407,.220660051634576,.219343527807539,.214349243996442,.140232680425923,.131479481641469,.127918068176113
Camoluk,TUR028003,.624396665204037,.614745586708204,.496215860480421,.186492709132771,.260935981113734,.0614109287768567,.
Canakci,TUR028004,.431690580162196,.463653603034134,.425169147496617,.295701708959089,.16673262102625,.181134654818865,.
Dereli,TUR028005,.522987932582028,.509956969878915,.424115633320654,.166846652267819,.184679001962433,.156067758955846,.156081808396125
Dogankent,TUR028006,.36211614472484,.367600254614895,.325761932144911,.275881683731513,.144087705559906,.133433659393027,.
Espiye,TUR028007,.312580987159854,.29260677466863,.262480571961455,.199682034976153,.183257918552036,.159118123547228,.138565084651679
Eynesil,TUR028008,.225494150867285,.289014821272886,.345236352992829,.279137839276211,.138149911322692,.150854651829758,.134933333333333
Merkez28,TUR028009,.129797950558675,.167102946804439,.212356598508461,.280106681255556,.132371703997732,.200900847740996,.166272900605156
Gorele,TUR028010,.328124067998807,.349049873532654,.34466728649223,.250195210827694,.20816055081762,.259157037937971,.150054884742042
Guce,TUR028011,.40010298661174,.371581906465627,.329107752315943,.130464326160815,.134207650273224,.148391013964784,.
Kesap,TUR028012,.350220687008252,.428915198767928,.359423076923077,.284008210487031,.216880062712307,.181132075471698,.148352
Piraziz,TUR028013,.291700903861956,.318585449446954,.307114449845338,.261131167268351,.278385295486273,.224646693046919,.
Sebinkarahisar,TUR028014,.267657649339858,.225609191142407,.216419245215525,.149206067595139,.227205789540119,.179051807906715,.198088708839722
Tirebolu,TUR028015,.275349758573728,.293174998403882,.285638824694619,.234473507712944,.156958790331168,.162296908909613,.117442111429717
Yaglidere,TUR028016,.40782858510893,.409298874737233,.34703762108583,.186555497655029,.222369089984748,.207908443987969,.
Merkez29,TUR029001,.094834232845027,.15644869176525,.207368574341051,.236603593576085,.161170212765957,.154259467891498,.0812964930924548
Kelkit,TUR029002,.208848350524252,.208847497089639,.205694961772202,.157267441860465,.141000732554066,.0777835277258071,.0782963529711808
Kose,TUR029003,.221717499459226,.239203589455973,.204648526077097,.146907912503376,.138270820089002,.0112761458984349,.
Kurtun,TUR029004,.423909862452444,.414839529710836,.366699702675917,.195176134560457,.202227057468322,.0724269377382465,.
Siran,TUR029005,.245049753744095,.21934558947546,.236614853195164,.18445857080228,.203843460670661,.103956169062189,.0848082150407732
Torul,TUR029006,.244547833672579,.279494128274616,.245599605198223,.231165855055858,.111568700861101,.0265980265980266,.104281877073787
Cukurca,TUR030001,1.35885523136963,1.48783732421133,.974731396736968,.480876494023904,1.22207009857612,.541206935374916,.505500673551863
Merkez30,TUR030002,.360594197458036,.369966239027684,.395369030390738,.328625904010519,.366036889611482,.431750619322874,.434222445898339
Semdinli,TUR030003,.597517368205967,.584698117819604,.59146432853717,.131574752948677,.509984485260998,.458613979943122,.497330433063081
Yuksekova,TUR030004,.373451296240813,.366233857630458,.35492629238871,.186045616398807,.415994162087912,.408198866114261,.383239249543417
,TUR030005,.,.,.,.,.,.,.
Altinozu,TUR031001,.291627658151665,.304437978662921,.289876427447172,.121941956514859,.142273900120848,.181950605839899,.216810392686628
Merkez31,TUR031002,.1076027042182,.142877087172614,.160333388405318,.160067907882299,.0806246107609944,.152712293414065,.13258057761384
Arsuz,TUR031003,.190398021137846,.174883765982177,.,.,.,.,.
